trip_id,trip_type,service_date,bus_id,rotation_tag,planned_start_dt,planned_end_dt,trip_duration_min,occupancy_pct,assigned_passengers,rescued_by_delay,handover_flag
NEW_0009,IN,2026-04-07,10,morning,2026-04-07 07:30:00.000,2026-04-07 08:30:19.800,60.33,54.55,12,False,False
NEW_0011,IN,2026-04-07,13,morning,2026-04-07 08:00:00.000,2026-04-07 09:19:16.800,79.28,31.82,7,False,False
NEW_0004,IN,2026-04-07,3,morning,2026-04-07 08:15:00.000,2026-04-07 09:11:43.800,56.73,68.18,15,False,False
NEW_0007,IN,2026-04-07,4,morning,2026-04-07 08:15:00.000,2026-04-07 09:27:33.600,72.56,54.55,12,False,False
NEW_0008,IN,2026-04-07,8,morning,2026-04-07 08:30:00.000,2026-04-07 09:24:18.000,54.3,50.0,11,False,False
NEW_0013,MIXED,2026-04-07,9,morning,2026-04-07 08:45:00.000,2026-04-07 10:26:37.200,101.62,45.45,12,False,False
NEW_0012,IN,2026-04-07,5,morning,2026-04-07 09:00:00.000,2026-04-07 10:27:46.200,87.77,40.91,9,False,False
NEW_0021,IN,2026-04-07,6,morning,2026-04-07 09:30:00.000,2026-04-07 10:42:44.400,72.74,36.36,8,False,False
NEW_0018,IN,2026-04-07,10,morning,2026-04-07 09:30:00.000,2026-04-07 10:52:34.200,82.57,45.45,10,False,False
NEW_0019,IN,2026-04-07,7,morning,2026-04-07 10:00:00.000,2026-04-07 11:15:46.800,75.78,50.0,11,False,False
NEW_0016,IN,2026-04-07,13,morning,2026-04-07 10:00:00.000,2026-04-07 11:29:13.200,89.22,54.55,12,False,False
NEW_0017,IN,2026-04-07,8,morning,2026-04-07 10:15:00.000,2026-04-07 11:25:07.200,70.12,59.09,13,False,False
NEW_0015,MIXED,2026-04-07,9,morning,2026-04-07 10:56:37.200,2026-04-07 11:44:51.600,48.24,50.0,13,True,False
NEW_0020,IN,2026-04-07,5,morning,2026-04-07 11:00:00.000,2026-04-07 11:54:36.600,54.61,40.91,9,True,False
NEW_0027,IN,2026-04-07,1,evening,2026-04-07 14:30:00.000,2026-04-07 16:24:51.000,114.85,59.09,13,False,True
NEW_0035,IN,2026-04-07,2,evening,2026-04-07 14:30:00.000,2026-04-07 19:19:28.800,289.48,54.55,12,False,True
NEW_0029,IN,2026-04-07,3,evening,2026-04-07 15:00:00.000,2026-04-07 18:17:12.600,197.21,90.91,20,False,True
NEW_0026,IN,2026-04-07,4,evening,2026-04-07 15:00:00.000,2026-04-07 16:14:01.800,74.03,45.45,10,False,True
NEW_0036,IN,2026-04-07,5,evening,2026-04-07 15:00:00.000,2026-04-07 19:25:41.400,265.69,18.18,4,False,True
NEW_0038,IN,2026-04-07,6,evening,2026-04-07 15:45:00.000,2026-04-07 20:28:04.200,283.07,100.0,22,False,True
NEW_0075,OUT,2026-04-07,7,evening,2026-04-07 16:00:00.000,2026-04-07 18:35:43.200,155.72,50.0,11,False,True
NEW_0034,MIXED,2026-04-07,8,evening,2026-04-07 16:15:00.000,2026-04-07 18:19:37.200,124.62,72.73,30,False,True
NEW_0032,MIXED,2026-04-07,9,evening,2026-04-07 16:30:00.000,2026-04-07 18:04:51.600,94.86,63.64,26,False,True
NEW_0033,MIXED,2026-04-07,10,evening,2026-04-07 16:45:00.000,2026-04-07 19:14:40.200,149.67,77.27,24,False,True
NEW_0045,IN,2026-04-07,11,evening,2026-04-07 17:00:00.000,2026-04-07 21:15:57.600,255.96,68.18,15,False,True
NEW_0046,IN,2026-04-07,4,evening,2026-04-07 17:15:00.000,2026-04-07 21:18:36.600,243.61,31.82,7,False,True
NEW_0031,IN,2026-04-07,12,evening,2026-04-07 17:15:00.000,2026-04-07 18:18:54.600,63.91,77.27,17,False,True
NEW_0030,IN,2026-04-07,13,evening,2026-04-07 17:15:00.000,2026-04-07 18:24:03.000,69.05,72.73,16,False,True
NEW_0047,IN,2026-04-07,1,evening,2026-04-07 17:30:00.000,2026-04-07 22:17:00.600,287.01,13.64,3,False,True
NEW_0078,OUT,2026-04-07,9,evening,2026-04-07 18:34:51.600,2026-04-07 19:47:25.200,72.56,54.55,12,False,True
NEW_0042,MIXED,2026-04-07,3,evening,2026-04-07 18:47:12.600,2026-04-07 20:35:49.800,108.62,95.45,34,False,True
NEW_0043,MIXED,2026-04-07,12,evening,2026-04-07 18:48:54.600,2026-04-07 21:03:54.000,134.99,86.36,33,False,True
NEW_0040,MIXED,2026-04-07,13,evening,2026-04-07 19:00:00.000,2026-04-07 21:07:22.200,127.37,95.45,28,False,True
NEW_0041,MIXED,2026-04-07,7,evening,2026-04-07 19:15:00.000,2026-04-07 21:13:23.400,118.39,95.45,29,False,True
NEW_0039,IN,2026-04-07,8,evening,2026-04-07 19:15:00.000,2026-04-07 20:20:06.600,65.11,100.0,22,False,True
NEW_0044,MIXED,2026-04-07,2,evening,2026-04-07 19:49:28.800,2026-04-07 21:52:10.200,122.69,68.18,26,True,True
NEW_0083,OUT,2026-04-07,5,evening,2026-04-07 19:55:41.400,2026-04-07 21:41:27.000,105.76,36.36,8,True,True
NEW_0085,OUT,2026-04-07,9,evening,2026-04-07 20:30:00.000,2026-04-07 21:13:13.200,43.22,40.91,9,False,True
NEW_0084,OUT,2026-04-07,10,evening,2026-04-07 20:30:00.000,2026-04-08 01:09:20.400,279.34,45.45,10,False,True
NEW_0091,OUT,2026-04-07,8,evening,2026-04-07 21:30:00.000,2026-04-07 23:06:19.200,96.32,27.27,6,False,True
NEW_0092,OUT,2026-04-07,12,evening,2026-04-07 23:15:00.000,2026-04-08 00:43:43.200,88.72,72.73,16,False,True
NEW_0093,OUT,2026-04-07,13,evening,2026-04-07 23:15:00.000,2026-04-08 00:28:47.400,73.79,59.09,13,False,True
