trip_id,trip_type,service_date,bus_id,rotation_tag,planned_start_dt,planned_end_dt,trip_duration_min,occupancy_pct,assigned_passengers,rescued_by_delay,handover_flag
NEW_0025,IN,2026-04-11,4,evening,2026-04-11 14:45:00.000,2026-04-11 16:16:30.600,91.51,72.73,16,False,True
NEW_0073,OUT,2026-04-11,5,evening,2026-04-11 15:00:00.000,2026-04-11 17:20:49.200,140.82,100.0,22,False,True
NEW_0035,IN,2026-04-11,6,evening,2026-04-11 15:15:00.000,2026-04-11 19:21:15.000,246.25,45.45,10,False,True
NEW_0074,OUT,2026-04-11,7,evening,2026-04-11 16:00:00.000,2026-04-11 18:55:12.000,175.2,81.82,18,False,True
NEW_0032,MIXED,2026-04-11,8,evening,2026-04-11 16:15:00.000,2026-04-11 18:37:13.800,142.23,72.73,25,False,True
NEW_0030,MIXED,2026-04-11,9,evening,2026-04-11 16:30:00.000,2026-04-11 18:37:31.200,127.52,50.0,17,False,True
NEW_0044,IN,2026-04-11,10,evening,2026-04-11 16:45:00.000,2026-04-11 21:27:37.200,282.62,54.55,12,False,True
NEW_0029,IN,2026-04-11,11,evening,2026-04-11 17:00:00.000,2026-04-11 18:08:14.400,68.24,77.27,17,False,True
NEW_0033,IN,2026-04-11,12,evening,2026-04-11 17:00:00.000,2026-04-11 18:29:01.800,89.03,59.09,13,False,True
NEW_0031,MIXED,2026-04-11,13,evening,2026-04-11 17:15:00.000,2026-04-11 19:37:46.800,142.78,63.64,26,False,True
NEW_0036,MIXED,2026-04-11,4,evening,2026-04-11 17:30:00.000,2026-04-11 21:48:42.000,258.7,100.0,31,False,True
NEW_0046,IN,2026-04-11,2,evening,2026-04-11 17:45:00.000,2026-04-11 21:29:27.000,224.45,4.55,1,False,True
NEW_0077,OUT,2026-04-11,5,evening,2026-04-11 18:00:00.000,2026-04-11 19:22:12.600,82.21,54.55,12,False,True
NEW_0078,OUT,2026-04-11,11,evening,2026-04-11 18:38:14.400,2026-04-11 19:34:24.000,56.16,50.0,11,False,True
NEW_0041,MIXED,2026-04-11,12,evening,2026-04-11 18:59:01.800,2026-04-11 20:55:37.800,116.6,90.91,35,False,True
NEW_0043,MIXED,2026-04-11,1,evening,2026-04-11 18:59:58.800,2026-04-11 21:01:48.000,121.82,90.91,30,False,True
NEW_0037,MIXED,2026-04-11,9,evening,2026-04-11 19:15:00.000,2026-04-11 20:53:43.800,98.73,100.0,33,False,True
NEW_0040,MIXED,2026-04-11,7,evening,2026-04-11 19:30:00.000,2026-04-11 20:55:07.200,85.12,68.18,24,False,True
NEW_0042,MIXED,2026-04-11,8,evening,2026-04-11 19:30:00.000,2026-04-11 21:05:38.400,95.64,100.0,32,False,True
NEW_0084,OUT,2026-04-11,13,evening,2026-04-11 20:30:00.000,2026-04-12 01:11:50.400,281.84,45.45,10,False,True
NEW_0091,OUT,2026-04-11,11,evening,2026-04-11 21:30:00.000,2026-04-11 23:02:08.400,92.14,31.82,7,False,True
NEW_0093,OUT,2026-04-11,12,evening,2026-04-11 23:15:00.000,2026-04-12 00:10:13.200,55.22,45.45,10,False,True
