trip_id,trip_type,service_date,bus_id,rotation_tag,planned_start_dt,planned_end_dt,trip_duration_min,occupancy_pct,assigned_passengers,rescued_by_delay,handover_flag
NEW_0014,IN,2026-04-09,8,morning,2026-04-09 06:49:19.200,2026-04-09 11:28:39.000,279.33,68.18,15,False,False
NEW_0010,IN,2026-04-09,12,morning,2026-04-09 07:15:00.000,2026-04-09 08:34:35.400,79.59,40.91,9,False,False
NEW_0005,MIXED,2026-04-09,13,morning,2026-04-09 07:15:00.000,2026-04-09 11:36:47.400,261.79,77.27,28,False,False
NEW_0022,IN,2026-04-09,10,morning,2026-04-09 07:30:00.000,2026-04-09 12:27:35.400,297.59,40.91,9,False,False
NEW_0008,IN,2026-04-09,6,morning,2026-04-09 07:45:00.000,2026-04-09 08:39:18.000,54.3,50.0,11,False,False
NEW_0007,IN,2026-04-09,3,morning,2026-04-09 08:15:00.000,2026-04-09 09:27:33.600,72.56,54.55,12,False,False
NEW_0009,IN,2026-04-09,11,morning,2026-04-09 08:16:12.000,2026-04-09 09:16:31.800,60.33,54.55,12,False,False
NEW_0004,IN,2026-04-09,1,morning,2026-04-09 08:30:00.000,2026-04-09 09:13:24.000,43.4,72.73,16,False,False
NEW_0021,IN,2026-04-09,4,morning,2026-04-09 08:45:00.000,2026-04-09 11:17:59.400,152.99,40.91,9,False,False
NEW_0013,MIXED,2026-04-09,9,morning,2026-04-09 08:45:00.000,2026-04-09 10:26:37.200,101.62,45.45,11,False,False
NEW_0012,IN,2026-04-09,2,morning,2026-04-09 09:15:00.000,2026-04-09 10:41:54.000,86.9,40.91,9,True,False
NEW_0019,IN,2026-04-09,12,morning,2026-04-09 09:30:00.000,2026-04-09 10:40:07.200,70.12,50.0,11,False,False
NEW_0018,IN,2026-04-09,3,morning,2026-04-09 10:00:00.000,2026-04-09 10:54:37.200,54.62,45.45,10,True,False
NEW_0017,IN,2026-04-09,6,morning,2026-04-09 10:00:00.000,2026-04-09 11:15:46.800,75.78,50.0,11,False,False
NEW_0016,IN,2026-04-09,11,morning,2026-04-09 10:00:00.000,2026-04-09 11:26:27.000,86.45,63.64,14,False,False
NEW_0020,IN,2026-04-09,7,morning,2026-04-09 10:15:00.000,2026-04-09 11:18:06.600,63.11,45.45,10,False,False
NEW_0015,MIXED,2026-04-09,9,morning,2026-04-09 10:56:37.200,2026-04-09 11:44:51.600,48.24,50.0,13,True,False
NEW_0023,IN,2026-04-09,13,morning,2026-04-09 12:06:47.400,2026-04-09 13:26:01.200,79.23,36.36,8,False,False
NEW_0028,IN,2026-04-09,1,evening,2026-04-09 14:15:00.000,2026-04-09 18:29:58.800,254.98,100.0,22,False,True
NEW_0027,IN,2026-04-09,2,evening,2026-04-09 14:30:00.000,2026-04-09 16:24:51.000,114.85,59.09,13,False,True
NEW_0026,IN,2026-04-09,3,evening,2026-04-09 14:45:00.000,2026-04-09 16:16:30.600,91.51,63.64,14,False,True
NEW_0035,IN,2026-04-09,4,evening,2026-04-09 14:45:00.000,2026-04-09 19:27:29.400,282.49,36.36,8,False,True
NEW_0034,MIXED,2026-04-09,5,evening,2026-04-09 15:45:00.000,2026-04-09 18:16:05.400,151.09,77.27,30,False,True
NEW_0036,IN,2026-04-09,6,evening,2026-04-09 16:00:00.000,2026-04-09 19:23:37.200,203.62,45.45,10,False,True
NEW_0031,MIXED,2026-04-09,7,evening,2026-04-09 16:30:00.000,2026-04-09 18:27:48.000,117.8,72.73,25,False,True
NEW_0032,IN,2026-04-09,8,evening,2026-04-09 16:45:00.000,2026-04-09 18:19:21.600,94.36,81.82,18,False,True
NEW_0046,IN,2026-04-09,9,evening,2026-04-09 16:45:00.000,2026-04-09 21:22:58.200,277.97,54.55,12,False,True
NEW_0030,IN,2026-04-09,10,evening,2026-04-09 17:00:00.000,2026-04-09 18:08:14.400,68.24,86.36,19,False,True
NEW_0038,MIXED,2026-04-09,11,evening,2026-04-09 17:15:00.000,2026-04-09 21:43:08.400,268.14,100.0,31,False,True
NEW_0033,IN,2026-04-09,12,evening,2026-04-09 17:15:00.000,2026-04-09 18:16:03.600,61.06,59.09,13,False,True
NEW_0075,OUT,2026-04-09,13,evening,2026-04-09 17:30:00.000,2026-04-09 19:15:58.800,105.98,54.55,12,False,True
NEW_0078,OUT,2026-04-09,2,evening,2026-04-09 18:00:00.000,2026-04-09 18:56:09.600,56.16,50.0,11,False,True
NEW_0079,OUT,2026-04-09,3,evening,2026-04-09 18:00:00.000,2026-04-09 19:00:19.800,60.33,54.55,12,False,True
NEW_0080,OUT,2026-04-09,10,evening,2026-04-09 18:38:14.400,2026-04-09 19:37:46.200,59.53,45.45,10,False,True
NEW_0042,MIXED,2026-04-09,12,evening,2026-04-09 18:46:03.600,2026-04-09 21:55:25.800,189.37,100.0,31,False,True
NEW_0043,MIXED,2026-04-09,5,evening,2026-04-09 18:46:05.400,2026-04-09 20:46:24.600,120.32,100.0,35,False,True
NEW_0037,IN,2026-04-09,8,evening,2026-04-09 18:49:21.600,2026-04-09 20:27:01.800,97.67,100.0,22,False,True
NEW_0040,IN,2026-04-09,7,evening,2026-04-09 19:00:00.000,2026-04-09 20:27:55.200,87.92,100.0,22,False,True
NEW_0039,MIXED,2026-04-09,1,evening,2026-04-09 19:15:00.000,2026-04-09 20:53:43.800,98.73,100.0,33,False,True
NEW_0041,MIXED,2026-04-09,2,evening,2026-04-09 19:30:00.000,2026-04-09 21:05:57.600,95.96,72.73,26,False,True
NEW_0083,OUT,2026-04-09,3,evening,2026-04-09 19:30:19.800,2026-04-09 21:30:52.200,120.54,31.82,7,False,True
NEW_0045,IN,2026-04-09,13,evening,2026-04-09 20:00:00.000,2026-04-09 21:27:09.600,87.16,81.82,18,False,True
NEW_0090,OUT,2026-04-09,6,evening,2026-04-09 20:30:00.000,2026-04-09 21:33:50.400,63.84,36.36,8,False,True
NEW_0085,OUT,2026-04-09,10,evening,2026-04-09 20:30:00.000,2026-04-10 01:11:50.400,281.84,50.0,11,False,True
NEW_0092,OUT,2026-04-09,13,evening,2026-04-09 22:30:00.000,2026-04-10 00:02:05.400,92.09,27.27,6,False,True
NEW_0093,OUT,2026-04-09,11,evening,2026-04-09 23:30:00.000,2026-04-10 01:04:17.400,94.29,100.0,22,False,True
NEW_0094,OUT,2026-04-09,12,evening,2026-04-09 23:30:00.000,2026-04-10 00:53:53.400,83.89,40.91,9,False,True
